Time Done Counter ack_out a_out_2 a_out_1 a_out_0
48472549 0 20576 0 0 890856033 3658781956
48472551 0 20578 1 0 0 0
48476183 0 20578 0 0 890856715 315885703
48476185 0 20580 1 0 0 0
48479009 0 20580 0 0 890856723 1383211052
48479011 0 20582 1 0 0 0
48480959 0 20582 0 0 890856801 443844865
48480961 0 20584 1 0 0 0
48484559 0 20584 0 0 890857745 437523680
48484561 0 20584 1 0 0 0
48484777 0 20584 0 0 890857745 437523692
48484779 0 20586 1 0 0 0
48485175 0 20586 0 0 890857745 437530791
48485177 0 20588 1 0 0 0
48486381 0 20588 0 0 890857747 1242837220
48486383 0 20590 1 0 0 0
48488127 0 20590 0 0 890857760 1512288517
48488129 0 20592 1 0 0 0
48489293 0 20592 0 0 890857763 1344516133
48489295 0 20594 1 0 0 0
48499307 0 20594 0 0 890872098 3491934503
48499309 0 20596 1 0 0 0
48502133 0 20596 0 0 890872106 412223723
48502135 0 20598 1 0 0 0
48504599 0 20598 0 0 890872123 270673253
48504601 0 20600 1 0 0 0
48507781 0 20600 0 0 890872162 170175623
48507783 0 20602 1 0 0 0
48510913 0 20602 0 0 890872354 3495211047
48510915 0 20604 1 0 0 0
48511779 0 20604 0 0 890872355 244684033
48511781 0 20606 1 0 0 0
48515223 0 20606 0 0 890872362 3490853097
48515225 0 20608 1 0 0 0
48517853 0 20608 0 0 890872376 1481944200
48517855 0 20610 1 0 0 0
48522317 0 20610 0 0 890873098 404888875
48522319 0 20612 1 0 0 0
48522795 0 20612 0 0 890873098 405052555
48522797 0 20614 1 0 0 0
48523233 0 20614 0 0 890873098 410126697
48523235 0 20616 1 0 0 0
48525583 0 20616 0 0 890873184 1311088777
48525585 0 20618 1 0 0 0
48526075 0 20618 0 0 890873184 1313185865
48526077 0 20620 1 0 0 0
48526579 0 20620 0 0 890874123 74813701
48526581 0 20622 1 0 0 0
48526851 0 20622 0 0 890874123 170142855
48526853 0 20624 1 0 0 0
48529921 0 20624 0 0 890874131 169087335
48529923 0 20626 1 0 0 0
48530631 0 20626 0 0 890874131 175149416
48530633 0 20628 1 0 0 0
48533555 0 20628 0 0 890874144 1311089029
48533557 0 20630 1 0 0 0
48538713 0 20630 0 0 890874209 269650279
48538715 0 20632 1 0 0 0
48538869 0 20632 0 0 890874209 269650279
48538871 0 20632 1 0 0 0
48547089 0 20632 0 0 890874642 168961260
48547091 0 20634 1 0 0 0
48551275 0 20634 0 0 890874656 1243913608
48551277 0 20636 1 0 0 0
48553397 0 20636 0 0 890874657 3626147881
48553399 0 20638 1 0 0 0
48553547 0 20638 0 0 890874658 170171777
48553549 0 20640 1 0 0 0
48555777 0 20640 0 0 890874665 3625193760
48555779 0 20640 1 0 0 0
48556189 0 20640 0 0 890874666 403835113
48556191 0 20642 1 0 0 0
48563287 0 20642 0 0 891036747 203789581
48563289 0 20644 1 0 0 0
48565181 0 20644 0 0 891036762 203855241
48565183 0 20646 1 0 0 0
48566661 0 20646 0 0 891036763 1344450761
48566663 0 20648 1 0 0 0
48566917 0 20648 0 0 891036763 1344450761
48566919 0 20648 1 0 0 0
48567175 0 20648 0 0 891036763 1354926281
48567177 0 20650 1 0 0 0
48569089 0 20650 0 0 891037256 2589207692
48569091 0 20652 1 0 0 0
48571475 0 20652 0 0 891037275 1355059269
48571477 0 20654 1 0 0 0
48573867 0 20654 0 0 891037288 2428642661
48573869 0 20656 1 0 0 0
48576541 0 20656 0 0 891037787 1277341833
48576543 0 20658 1 0 0 0
48580303 0 20658 0 0 891038504 2593272070
48580305 0 20660 1 0 0 0
48582391 0 20660 0 0 891038537 2585932037
48582393 0 20662 1 0 0 0
48590827 0 20662 0 0 891038762 373498957
48590829 0 20664 1 0 0 0
48593357 0 20664 0 0 891038763 1452478536
48593359 0 20666 1 0 0 0
48593661 0 20666 0 0 891038792 2589207686
48593663 0 20668 1 0 0 0
48594527 0 20668 0 0 891038793 2585931013
48594529 0 20670 1 0 0 0
48599319 0 20670 0 0 891044875 308718853
48599321 0 20672 1 0 0 0
48605171 0 20672 0 0 891044955 1347465510
48605173 0 20674 1 0 0 0
48607315 0 20674 0 0 891044962 374380845
48607317 0 20676 1 0 0 0
48613981 0 20676 0 0 891045464 1251381516
48613983 0 20678 1 0 0 0
48614253 0 20678 0 0 891045464 1254396173
48614255 0 20680 1 0 0 0
48614759 0 20680 0 0 891045464 1347850540
48614761 0 20682 1 0 0 0
48615983 0 20682 0 0 891045467 1116905612
48615985 0 20684 1 0 0 0
48616409 0 20684 0 0 891045467 1120051337
48616411 0 20686 1 0 0 0
48617981 0 20686 0 0 891045467 1355059237
48617983 0 20688 1 0 0 0
48625109 0 20688 0 0 891045977 39104717
48625111 0 20690 1 0 0 0
48632463 0 20690 0 0 891046667 176591049
48632465 0 20692 1 0 0 0
48637923 0 20692 0 0 891046761 42119369
48637925 0 20694 1 0 0 0
48639301 0 20694 0 0 891046761 2190651652
48639303 0 20696 1 0 0 0
48640073 0 20696 0 0 891046761 2454753672
48640075 0 20698 1 0 0 0
48640267 0 20698 0 0 891046761 2462093573
48640269 0 20700 1 0 0 0
48649081 0 20700 0 0 891046952 1452478888
48649083 0 20702 1 0 0 0
48652381 0 20702 0 0 891046955 1111859401
48652383 0 20704 1 0 0 0
48654349 0 20704 0 0 891046955 1452478504
48654351 0 20706 1 0 0 0
48655119 0 20706 0 0 891046984 1514348901
48655121 0 20708 1 0 0 0
48655749 0 20708 0 0 891046985 2186649741
48655751 0 20710 1 0 0 0
48656821 0 20710 0 0 891046987 1111695717
48656823 0 20712 1 0 0 0
48657631 0 20712 0 0 891046987 1112907904
48657633 0 20712 1 0 0 0
48664365 0 20712 0 0 891060570 170304716
48664367 0 20714 1 0 0 0
48664757 0 20714 0 0 891060570 203855148
48664759 0 20716 1 0 0 0
48665537 0 20716 0 0 891060571 1243918536
48665539 0 20718 1 0 0 0
48678595 0 20718 0 0 891060825 2193888681
48678597 0 20720 1 0 0 0
48678887 0 20720 0 0 891060826 39232716
48678889 0 20722 1 0 0 0
48679771 0 20722 0 0 891060827 1112846536
48679773 0 20724 1 0 0 0
48681449 0 20724 0 0 891060833 2521867688
48681451 0 20726 1 0 0 0
48683269 0 20726 0 0 891060834 441492838
48683271 0 20728 1 0 0 0
48683607 0 20728 0 0 891060834 441751595
48683609 0 20730 1 0 0 0
48684605 0 20730 0 0 891060841 2462094603
48684607 0 20732 1 0 0 0
48684991 0 20732 0 0 891060842 46343525
48684993 0 20734 1 0 0 0
48685321 0 20734 0 0 891060842 213947753
48685323 0 20736 1 0 0 0
48685869 0 20736 0 0 891061771 1448347948
48685871 0 20738 1 0 0 0
48686649 0 20738 0 0 891061851 1112803628
48686651 0 20740 1 0 0 0
48687163 0 20740 0 0 891061851 1120051273
48687165 0 20742 1 0 0 0
48687623 0 20742 0 0 891061851 1120146505
48687625 0 20744 1 0 0 0
48690105 0 20744 0 0 891062363 1112846530
48690107 0 20746 1 0 0 0
48690647 0 20746 0 0 891062363 1113894981
48690649 0 20748 1 0 0 0
48691853 0 20748 0 0 891062368 2588976486
48691855 0 20750 1 0 0 0
48692153 0 20750 0 0 891062368 2590020969
48692155 0 20752 1 0 0 0
48694463 0 20752 0 0 891063050 170304716
48694465 0 20754 1 0 0 0
48696403 0 20754 0 0 891063051 176596162
48696405 0 20756 1 0 0 0
48696693 0 20756 0 0 891063051 210143525
48696695 0 20758 1 0 0 0
48697867 0 20758 0 0 891063051 308709637
48697869 0 20760 1 0 0 0
48698715 0 20760 0 0 891063080 2590257193
48698717 0 20762 1 0 0 0
48699173 0 20762 0 0 891063083 40110505
48699175 0 20764 1 0 0 0
48699631 0 20764 0 0 891063083 40281160
48699633 0 20766 1 0 0 0
48699953 0 20766 0 0 891063083 308709633
48699955 0 20768 1 0 0 0
48700847 0 20768 0 0 891063112 2588975308
48700849 0 20770 1 0 0 0
48701381 0 20770 0 0 891063112 2589208614
48701383 0 20772 1 0 0 0
48703417 0 20772 0 0 891063115 170138017
48703419 0 20774 1 0 0 0
48704033 0 20774 0 0 891063144 2323689673
48704035 0 20776 1 0 0 0
48704639 0 20776 0 0 891063144 2357244197
48704641 0 20778 1 0 0 0
48704845 0 20778 0 0 891063145 2186555682
48704847 0 20780 1 0 0 0
48706717 0 20780 0 0 891063146 180394057
48706719 0 20782 1 0 0 0
48707675 0 20782 0 0 891063305 2518947241
48707677 0 20784 1 0 0 0
48709473 0 20784 0 0 891063306 438510949
48709475 0 20786 1 0 0 0
48709977 0 20786 0 0 891063306 441747659
48709979 0 20788 1 0 0 0
48712087 0 20788 0 0 891063307 1449399369
48712089 0 20790 1 0 0 0
48713141 0 20790 0 0 891063368 2588975307
48713143 0 20792 1 0 0 0
48715553 0 20792 0 0 891063371 1277534245
48715555 0 20794 1 0 0 0
48724487 0 20794 0 0 891069016 1284935948
48724489 0 20796 1 0 0 0
48724763 0 20796 0 0 891069016 1287950605
48724765 0 20798 1 0 0 0
48726719 0 20798 0 0 891069019 1354797257
48726721 0 20800 1 0 0 0
48727251 0 20800 0 0 891069019 1355059393
48727253 0 20802 1 0 0 0
48732495 0 20802 0 0 891070560 1512252772
48732497 0 20804 1 0 0 0
48732975 0 20804 0 0 891070560 1512347787
48732977 0 20806 1 0 0 0
48733365 0 20806 0 0 891070560 1516547140
48733367 0 20808 1 0 0 0
48733973 0 20808 0 0 891071241 210143625
48733975 0 20810 1 0 0 0
48734279 0 20810 0 0 891071241 211192076
48734281 0 20812 1 0 0 0
48734559 0 20812 0 0 891071241 214206733
48734561 0 20814 1 0 0 0
48734737 0 20814 0 0 891071241 2585928073
48734739 0 20816 1 0 0 0
48736807 0 20816 0 0 891071251 209752365
48736809 0 20818 1 0 0 0
48737443 0 20818 0 0 891071251 211193896
48737445 0 20820 1 0 0 0
48743869 0 20820 0 0 891071499 1348602217
48743871 0 20822 1 0 0 0
48744825 0 20822 0 0 891071499 1449396361
48744827 0 20824 1 0 0 0
48746359 0 20824 0 0 891071505 2593169547
48746361 0 20826 1 0 0 0
48747625 0 20826 0 0 891071507 1284542824
48747627 0 20828 1 0 0 0
48750481 0 20828 0 0 891071560 1514348619
48750483 0 20830 1 0 0 0
48751109 0 20830 0 0 891071560 1514417222
48751111 0 20832 1 0 0 0
48751625 0 20832 0 0 891071561 2586061953
48751627 0 20834 1 0 0 0
48753079 0 20834 0 0 891101480 2523148429
48753081 0 20836 1 0 0 0
48753991 0 20836 0 0 891101483 1449406532
48753993 0 20838 1 0 0 0
48757535 0 20838 0 0 891101544 2357563781
48757537 0 20840 1 0 0 0
48758129 0 20840 0 0 891101544 2422354091
48758131 0 20842 1 0 0 0
48758695 0 20842 0 0 891101545 210081154
48758697 0 20844 1 0 0 0
48763613 0 20844 0 0 891101794 39229579
48763615 0 20846 1 0 0 0
48764195 0 20846 0 0 891101794 374380685
48764197 0 20848 1 0 0 0
48764785 0 20848 0 0 891101800 1283821957
48764787 0 20850 1 0 0 0
48765259 0 20850 0 0 891101800 1287826692
48765261 0 20852 1 0 0 0
48765659 0 20852 0 0 891101802 46274917
48765661 0 20854 1 0 0 0
48767611 0 20854 0 0 891102219 1277534597
48767613 0 20856 1 0 0 0
48770889 0 20856 0 0 891102227 1348513963
48770891 0 20858 1 0 0 0
48771421 0 20858 0 0 891102227 1449170312
48771423 0 20860 1 0 0 0
48771675 0 20860 0 0 891102227 1449177256
48771677 0 20862 1 0 0 0
48771797 0 20862 0 0 891102227 1449399681
48771799 0 20864 1 0 0 0
48771873 0 20864 0 0 891102227 1449399681
48771875 0 20864 1 0 0 0
48772123 0 20864 0 0 891102227 1449406625
48772125 0 20866 1 0 0 0
48777609 0 20866 0 0 891102739 1120018789
48777611 0 20868 1 0 0 0
48778065 0 20868 0 0 891102739 1120051339
48778067 0 20870 1 0 0 0
48778197 0 20870 0 0 891102739 1120051556
48778199 0 20872 1 0 0 0
48778719 0 20872 0 0 891102739 1120146788
48778721 0 20874 1 0 0 0
48779555 0 20874 0 0 891104017 42119373
48779557 0 20876 1 0 0 0
48780785 0 20876 0 0 891104104 1277341956
48780787 0 20878 1 0 0 0
48781361 0 20878 0 0 891104104 2357236101
48781363 0 20880 1 0 0 0
48781771 0 20880 0 0 891104104 2361430277
48781773 0 20882 1 0 0 0
48782023 0 20882 0 0 891104105 39065986
48782025 0 20884 1 0 0 0
48792605 0 20884 0 0 891117864 2428642726
48792607 0 20886 1 0 0 0
48793563 0 20886 0 0 891117867 211191944
48793565 0 20888 1 0 0 0
48795211 0 20888 0 0 891117867 1388578950
48795213 0 20890 1 0 0 0
48795615 0 20890 0 0 891117920 2323785126
48795617 0 20892 1 0 0 0
48795855 0 20892 0 0 891117920 2324079750
48795857 0 20894 1 0 0 0
48800455 0 20894 0 0 891118123 38184128
48800457 0 20894 1 0 0 0
48801713 0 20894 0 0 891118123 273065153
48801715 0 20896 1 0 0 0
48803611 0 20896 0 0 891118123 1120147593
48803613 0 20898 1 0 0 0
48803867 0 20898 0 0 891118123 1354897449
48803869 0 20900 1 0 0 0
48807603 0 20900 0 0 891118177 2186716296
48807605 0 20902 1 0 0 0
48813161 0 20902 0 0 891118603 1378034053
48813163 0 20904 1 0 0 0
48813685 0 20904 0 0 891118603 1381239174
48813687 0 20906 1 0 0 0
48813983 0 20906 0 0 891118603 1388519493
48813985 0 20908 1 0 0 0
48814505 0 20908 0 0 891118603 1388581958
48814507 0 20910 1 0 0 0
48815467 0 20910 0 0 891118611 210802088
48815469 0 20912 1 0 0 0
48815705 0 20912 0 0 891118611 211194920
48815707 0 20914 1 0 0 0
48817273 0 20914 0 0 891118611 1284550824
48817275 0 20916 1 0 0 0
48818911 0 20916 0 0 891118611 1388581926
48818913 0 20918 1 0 0 0
48819177 0 20918 0 0 891118688 1243817384
48819179 0 20920 1 0 0 0
48820527 0 20920 0 0 891118688 1347848486
48820529 0 20922 1 0 0 0
48823913 0 20922 0 0 891119115 1354893481
48823915 0 20924 1 0 0 0
48824539 0 20924 0 0 891119123 38016301
48824541 0 20926 1 0 0 0
48826133 0 20926 0 0 891119123 176596097
48826135 0 20928 1 0 0 0
48826393 0 20928 0 0 891119123 273065121
48826395 0 20930 1 0 0 0
48826893 0 20930 0 0 891119123 1111758124
48826895 0 20932 1 0 0 0
48829769 0 20932 0 0 891119200 2324079745
48829771 0 20934 1 0 0 0
48830063 0 20934 0 0 891119200 2421597220
48830065 0 20936 1 0 0 0
48831451 0 20936 0 0 891119627 1277465988
48831453 0 20938 1 0 0 0
48833265 0 20938 0 0 891119656 1519595588
48833267 0 20940 1 0 0 0
48834475 0 20940 0 0 891119659 1116942404
48834477 0 20942 1 0 0 0
48835519 0 20942 0 0 891119712 2588976262
48835521 0 20944 1 0 0 0
48839373 0 20944 0 0 891134251 272999618
48839375 0 20946 1 0 0 0
48848343 0 20946 0 0 891134506 373499265
48848345 0 20948 1 0 0 0
48849947 0 20948 0 0 891134507 272999617
48849949 0 20950 1 0 0 0
48852459 0 20950 0 0 891134539 205565189
48852461 0 20952 1 0 0 0
48855807 0 20952 0 0 891134561 2521867400
48855809 0 20954 1 0 0 0
48857309 0 20954 0 0 891134562 205559145
48857311 0 20956 1 0 0 0
48860025 0 20956 0 0 891134986 371402117
48860027 0 20958 1 0 0 0
48862025 0 20958 0 0 891134987 211129602
48862027 0 20960 1 0 0 0
48862747 0 20960 0 0 891134987 274048194
48862749 0 20962 1 0 0 0
48863037 0 20962 0 0 891134987 275096645
48863039 0 20964 1 0 0 0
48865201 0 20964 0 0 891134995 275096613
48865203 0 20966 1 0 0 0
48866535 0 20966 0 0 891135048 1277534597
48866537 0 20968 1 0 0 0
48874191 0 20968 0 0 891135584 2421461035
48874193 0 20970 1 0 0 0
48876089 0 20970 0 0 891136019 39986533
48876091 0 20972 1 0 0 0
48880511 0 20972 0 0 891136777 214206725
48880513 0 20974 1 0 0 0
48881941 0 20974 0 0 891136785 46310592
48881943 0 20974 1 0 0 0
48894635 0 20974 0 0 891298874 3294012806
48894637 0 20976 1 0 0 0
48895093 0 20976 0 0 891298874 3301123245
48895095 0 20978 1 0 0 0
48896775 0 20978 0 0 891298889 3302174891
48896777 0 20980 1 0 0 0
48897495 0 20980 0 0 891298891 1148557701
48897497 0 20982 1 0 0 0
48899821 0 20982 0 0 891298913 3604161698
48899823 0 20984 1 0 0 0
48900465 0 20984 0 0 891298921 3535964363
48900467 0 20986 1 0 0 0
48904191 0 20986 0 0 891299090 3435434407
48904193 0 20988 1 0 0 0
48904935 0 20988 0 0 891299090 3468830118
48904937 0 20990 1 0 0 0
48909243 0 20990 0 0 891299144 2362809484
48909245 0 20992 1 0 0 0
48910825 0 20992 0 0 891299168 2396365958
48910827 0 20994 1 0 0 0
48911677 0 20994 0 0 891299168 2463306087
48911679 0 20996 1 0 0 0
48914579 0 20996 0 0 891299176 2462257511
48914581 0 20998 1 0 0 0
48914903 0 20998 0 0 891299176 2557841609
48914905 0 21000 1 0 0 0
48915733 0 21000 0 0 891299177 2557841481
48915735 0 21002 1 0 0 0
48917307 0 21002 0 0 891299178 3468895300
48917309 0 21004 1 0 0 0
48918271 0 21004 0 0 891299178 3535999047
48918273 0 21006 1 0 0 0
48918919 0 21006 0 0 891300115 1313183110
48918921 0 21008 1 0 0 0
48919125 0 21008 0 0 891300115 1450356932
48919127 0 21010 1 0 0 0
48919651 0 21010 0 0 891300128 2395155877
48919653 0 21012 1 0 0 0
48920429 0 21012 0 0 891300155 1153608838
48920431 0 21014 1 0 0 0
48920669 0 21014 0 0 891300155 1153634661
48920671 0 21016 1 0 0 0
48921173 0 21016 0 0 891300193 2222108068
48921175 0 21018 1 0 0 0
48922551 0 21018 0 0 891300201 2222297477
48922553 0 21020 1 0 0 0
48922909 0 21020 0 0 891300201 2227346571
48922911 0 21022 1 0 0 0
48925207 0 21022 0 0 891300641 2462227533
48925209 0 21024 1 0 0 0
48926731 0 21024 0 0 891300641 3537012940
48926733 0 21026 1 0 0 0
48927107 0 21026 0 0 891300664 2362741125
48927109 0 21028 1 0 0 0
48927521 0 21028 0 0 891300664 2555678925
48927523 0 21030 1 0 0 0
48939303 0 21030 0 0 891300899 1318425670
48939305 0 21032 1 0 0 0
48942281 0 21032 0 0 891300922 3294012550
48942283 0 21034 1 0 0 0
48947569 0 21034 0 0 891307017 3604164901
48947571 0 21036 1 0 0 0
48951349 0 21036 0 0 891307064 1482075430
48951351 0 21038 1 0 0 0
48951513 0 21038 0 0 891307064 1482075430
48951515 0 21038 1 0 0 0
48953639 0 21038 0 0 891307080 1255513478
48953641 0 21040 1 0 0 0
48953909 0 21040 0 0 891307080 1481878950
48953911 0 21042 1 0 0 0
48955851 0 21042 0 0 891307082 3390255341
48955853 0 21044 1 0 0 0
48956823 0 21044 0 0 891307083 1242930566
48956825 0 21046 1 0 0 0
48965867 0 21046 0 0 891307113 3630535721
48965869 0 21048 1 0 0 0
48969919 0 21048 0 0 891307275 1388453222
48969921 0 21050 1 0 0 0
48970945 0 21050 0 0 891307320 1456673068
48970947 0 21052 1 0 0 0
48972747 0 21052 0 0 891307323 1120016745
48972749 0 21054 1 0 0 0
48982141 0 21054 0 0 891307370 3259183399
48982143 0 21056 1 0 0 0
48983293 0 21056 0 0 891307370 3460509985
48983295 0 21058 1 0 0 0
48983677 0 21058 0 0 891307370 3468826665
48983679 0 21060 1 0 0 0
48984365 0 21060 0 0 891307370 3535999015
48984367 0 21062 1 0 0 0
48985579 0 21062 0 0 891308347 1120054468
48985581 0 21064 1 0 0 0
48989193 0 21064 0 0 891308393 2193796231
48989195 0 21066 1 0 0 0
48990027 0 21066 0 0 891308809 2455146887
48990029 0 21068 1 0 0 0
48992267 0 21068 0 0 891308809 3402936516
48992269 0 21070 1 0 0 0
48994255 0 21070 0 0 891308873 2194813157
48994257 0 21072 1 0 0 0
48994755 0 21072 0 0 891308873 2551323821
48994757 0 21074 1 0 0 0
48998655 0 21074 0 0 891308905 2551356708
48998657 0 21076 1 0 0 0
49001893 0 21076 0 0 891309065 3604156709
49001895 0 21078 1 0 0 0
49004643 0 21078 0 0 891309112 1456673061
49004645 0 21080 1 0 0 0
49008731 0 21080 0 0 891309128 1255513222
49008733 0 21082 1 0 0 0
49012673 0 21082 0 0 891309131 1242701158
49012675 0 21084 1 0 0 0
49014605 0 21084 0 0 891322682 3295061164
49014607 0 21086 1 0 0 0
49018265 0 21086 0 0 891322699 1249220684
49018267 0 21088 1 0 0 0
49033577 0 21088 0 0 891322955 1276482796
49033579 0 21090 1 0 0 0
49033819 0 21090 0 0 891322955 1276484780
49033821 0 21092 1 0 0 0
49035431 0 21092 0 0 891322977 2450953451
49035433 0 21094 1 0 0 0
49041193 0 21094 0 0 891322986 3468895393
49041195 0 21096 1 0 0 0
49042769 0 21096 0 0 891324683 1147509932
49042771 0 21098 1 0 0 0
49043929 0 21098 0 0 891324683 1321404587
49043931 0 21100 1 0 0 0
49048959 0 21100 0 0 891324769 2517865890
49048961 0 21102 1 0 0 0
49050343 0 21102 0 0 891324776 2383622315
49050345 0 21104 1 0 0 0
49053399 0 21104 0 0 891325193 2227414437
49053401 0 21106 1 0 0 0
49056197 0 21106 0 0 891325256 2362683429
49056199 0 21108 1 0 0 0
49057045 0 21108 0 0 891325257 2194911301
49057047 0 21110 1 0 0 0
49060047 0 21110 0 0 891325289 2193859653
49060049 0 21112 1 0 0 0
49063921 0 21112 0 0 891325450 3461777702
49063923 0 21114 1 0 0 0
49067709 0 21114 0 0 891325498 3261502537
49067711 0 21116 1 0 0 0
49069013 0 21116 0 0 891325498 3424032034
49069015 0 21118 1 0 0 0
49069441 0 21118 0 0 891325499 1113887819
49069443 0 21120 1 0 0 0
49074621 0 21120 0 0 891325515 1242930246
49074623 0 21122 1 0 0 0
49078337 0 21122 0 0 891330913 2222370084
49078339 0 21124 1 0 0 0
49079877 0 21124 0 0 891330913 2530452610
49079879 0 21126 1 0 0 0
49080765 0 21126 0 0 891330913 3302267019
49080767 0 21128 1 0 0 0
49081895 0 21128 0 0 891330921 2557619490
49081897 0 21130 1 0 0 0
49082293 0 21130 0 0 891330921 2559807563
49082295 0 21132 1 0 0 0
49092261 0 21132 0 0 891331169 3604161572
49092263 0 21134 1 0 0 0
49095037 0 21134 0 0 891331178 3457292681
49095039 0 21136 1 0 0 0
49095295 0 21136 0 0 891331178 3457292681
49095297 0 21136 1 0 0 0
49095697 0 21136 0 0 891331178 3457361284
49095699 0 21138 1 0 0 0
49095899 0 21138 0 0 891331178 3460507009
49095901 0 21140 1 0 0 0
49096291 0 21140 0 0 891331178 3468826665
49096293 0 21142 1 0 0 0
49096701 0 21142 0 0 891331178 3468895268
49096703 0 21144 1 0 0 0
49098231 0 21144 0 0 891332875 1153674374
49098233 0 21146 1 0 0 0
49099277 0 21146 0 0 891332883 1444122828
49099279 0 21148 1 0 0 0
49106023 0 21148 0 0 891333393 2560004321
49106025 0 21150 1 0 0 0
49108031 0 21150 0 0 891333408 1482988621
49108033 0 21152 1 0 0 0
49108283 0 21152 0 0 891333408 1483114729
49108285 0 21154 1 0 0 0
49112355 0 21154 0 0 891333481 2551323938
49112357 0 21156 1 0 0 0
49112739 0 21156 0 0 891333481 2551418953
49112741 0 21158 1 0 0 0
49113755 0 21158 0 0 891333641 2530352418
49113757 0 21160 1 0 0 0
49114619 0 21160 0 0 891333641 3302166827
49114621 0 21162 1 0 0 0
49117023 0 21162 0 0 891333643 1147444363
49117025 0 21164 1 0 0 0
49121013 0 21164 0 0 891333650 3424031015
49121015 0 21166 1 0 0 0
49122449 0 21166 0 0 891333651 1309814054
49122451 0 21168 1 0 0 0
49125975 0 21168 0 0 891380000 2559808934
49125977 0 21170 1 0 0 0
49128673 0 21170 0 0 891380024 2362742148
49128675 0 21172 1 0 0 0
49136019 0 21172 0 0 891380257 2560005345
49136021 0 21174 1 0 0 0
49136469 0 21174 0 0 891380257 3267559845
49136471 0 21174 1 0 0 0
49137003 0 21174 0 0 891380257 3267664293
49137005 0 21176 1 0 0 0
49139657 0 21176 0 0 891380280 1481939085
49139659 0 21178 1 0 0 0
49141841 0 21178 0 0 891380283 1276417412
49141843 0 21180 1 0 0 0
49143753 0 21180 0 0 891380321 2186716388
49143755 0 21182 1 0 0 0
49147915 0 21182 0 0 891380745 3301123493
49147917 0 21184 1 0 0 0
49148623 0 21184 0 0 891380745 3302175013
49148625 0 21186 1 0 0 0
49152883 0 21186 0 0 891380753 3625358630
49152885 0 21188 1 0 0 0
49155207 0 21188 0 0 891380832 1249286217
49155209 0 21190 1 0 0 0
49159209 0 21190 0 0 891381003 1287882889
49159211 0 21192 1 0 0 0
49163751 0 21192 0 0 891381011 1114773804
49163753 0 21194 1 0 0 0
49164083 0 21194 0 0 891381011 1114943684
49164085 0 21196 1 0 0 0
49172845 0 21196 0 0 891382051 1120078053
49172847 0 21198 1 0 0 0
49176679 0 21198 0 0 891396385 2526195783
49176681 0 21200 1 0 0 0
49177057 0 21200 0 0 891396385 2559939810
49177059 0 21202 1 0 0 0
49178953 0 21202 0 0 891396408 2523014533
49178955 0 21204 1 0 0 0
49179803 0 21204 0 0 891396410 3301090438
49179805 0 21206 1 0 0 0
49189085 0 21206 0 0 891396641 2559939809
49189087 0 21208 1 0 0 0
49200423 0 21208 0 0 891396704 1314235526
49200425 0 21210 1 0 0 0
49207249 0 21210 0 0 891397138 3423777063
49207251 0 21212 1 0 0 0
49210525 0 21212 0 0 891397194 3390255175
49210527 0 21214 1 0 0 0
49212635 0 21214 0 0 891397385 2524066082
49212637 0 21216 1 0 0 0
49212765 0 21216 0 0 891397385 2524066082
49212767 0 21216 1 0 0 0
49213133 0 21216 0 0 891397385 2557841481
49213135 0 21218 1 0 0 0
49213347 0 21218 0 0 891397386 3435432071
49213349 0 21220 1 0 0 0
49215827 0 21220 0 0 891397394 3261211884
49215829 0 21222 1 0 0 0
49216049 0 21222 0 0 891397394 3261214944
49216051 0 21222 1 0 0 0
49216417 0 21222 0 0 891397394 3261378695
49216419 0 21224 1 0 0 0
49217311 0 21224 0 0 891397394 3435434023
49217313 0 21226 1 0 0 0
49217541 0 21226 0 0 891397394 3468829734
49217543 0 21228 1 0 0 0
49219737 0 21228 0 0 891397448 1480956998
49219739 0 21230 1 0 0 0
49221487 0 21230 0 0 891397450 3259183175
49221489 0 21232 1 0 0 0
49222507 0 21232 0 0 891397472 1313186886
49222509 0 21234 1 0 0 0
49223975 0 21234 0 0 891398409 2222297477
49223977 0 21236 1 0 0 0
49224695 0 21236 0 0 891398417 2193796231
49224697 0 21238 1 0 0 0
49225359 0 21238 0 0 891398432 1254304994
49225361 0 21240 1 0 0 0
49226221 0 21240 0 0 891398432 2395155493
49226223 0 21242 1 0 0 0
49228013 0 21242 0 0 891398496 2316505447
49228015 0 21244 1 0 0 0
49231963 0 21244 0 0 891398929 2193761509
49231965 0 21246 1 0 0 0
49236827 0 21246 0 0 891398945 2190651463
49236829 0 21248 1 0 0 0
49237885 0 21248 0 0 891398945 3267528905
49237887 0 21250 1 0 0 0
49241441 0 21250 0 0 891398984 2316443014
49241443 0 21252 1 0 0 0
49251461 0 21252 0 0 892347665 2530476167
49251463 0 21252 1 0 0 0
49259407 0 21252 0 0 892347707 1445206153
49259409 0 21254 1 0 0 0
49260167 0 21254 0 0 892347739 1277467784
49260169 0 21256 1 0 0 0
49271367 0 21256 0 0 892348435 1284871396
49271369 0 21258 1 0 0 0
49274343 0 21258 0 0 892348451 1378036965
49274345 0 21260 1 0 0 0
49276517 0 21260 0 0 892348457 3302335622
49276519 0 21262 1 0 0 0
49291909 0 21262 0 0 892349217 3659831557
49291911 0 21264 1 0 0 0
49298775 0 21264 0 0 892355594 3495330086
49298777 0 21264 1 0 0 0
49298809 0 21264 0 0 892355594 3495330087
49298811 0 21264 1 0 0 0
